episode,reward
120,0.5600002
121,0.2700004
122,0.010000646
123,0.32000035
124,0.050000608
125,0.3800003
126,0.3800003
127,0.08000058
128,0.40000027
129,0.08000058
130,0.5600002
131,0.08000058
132,0.23000044
133,0.40000027
134,0.35000032
135,0.1600005
136,0.4800002
137,-0.11999929
138,0.25000042
139,0.25000042
140,0.43000025
141,0.68000007
142,-0.2099992
143,0.34000033
144,0.3800003
145,0.22000045
146,0.4900002
147,0.43000025
148,0.29000038
149,-0.049999356
150,0.3700003
151,0.25000042
152,0.5300002
153,0.58000016
154,0.020000637
155,0.4900002
156,0.31000036
157,0.5200002
158,0.39000028
159,0.33000034
160,0.46000022
161,0.40000027
162,0.35000032
163,0.14000052
164,0.2600004
165,0.4900002
166,0.40000027
167,0.33000034
168,0.5100002
169,0.39000028
170,0.5400002
171,0.42000026
172,0.09000057
173,0.15000051
174,0.32000035
175,0.2600004
176,0.3600003
177,0.22000045
178,-0.09999931
179,0.29000038
180,0.40000027
181,0.30000037
182,0.23000044
183,0.1600005
184,0.5500002
185,0.4900002
186,0.5700002
187,0.25000042
188,0.46000022
189,0.5500002
190,0.5100002
191,0.31000036
192,0.34000033
193,0.45000023
194,0.5500002
195,0.5700002
196,0.60000014
197,0.45000023
198,0.5500002
199,0.61000013
200,0.46000022
201,0.5300002
202,0.30000037
203,0.31000036
204,0.60000014
205,0.3600003
206,0.5300002
207,0.42000026
208,0.59000015
209,0.24000043
210,0.42000026
211,0.46000022
212,0.3800003
213,0.18000048
214,0.35000032
215,0.43000025
216,0.5500002
217,0.30000037
218,0.32000035
219,0.3600003
220,0.35000032
221,0.45000023
222,0.45000023
223,0.42000026
224,0.5200002
225,0.1700005
226,0.40000027
227,0.6400001
228,0.25000042
229,0.24000043
230,0.2600004
231,0.33000034
232,0.5300002
233,0.3800003
234,0.46000022
235,0.6300001
236,0.3800003
237,0.22000045
238,0.5700002
239,0.08000058
240,0.5500002
241,0.5600002
242,0.6300001
243,0.25000042
244,0.46000022
245,0.41000026
246,0.31000036
247,0.43000025
248,0.42000026
249,0.6200001
250,0.31000036
251,0.40000027
252,0.33000034
253,0.40000027
254,0.22000045
255,0.08000058
256,0.33000034
257,0.3700003
258,0.4900002
259,0.22000045
260,0.3600003
261,0.4700002
262,0.40000027
263,0.40000027
264,0.5700002
265,0.08000058
266,0.45000023
267,0.5200002
268,0.4700002
269,0.45000023
270,0.5400002
271,0.45000023
272,0.58000016
273,0.6400001
274,0.4900002
275,0.40000027
276,0.34000033
277,0.4700002
278,0.44000024
279,0.31000036
280,0.6400001
281,0.31000036
282,0.4800002
283,0.4900002
284,0.10000056
285,0.5300002
286,0.23000044
287,0.4800002
288,0.29000038
289,0.5300002
290,0.50000024
291,0.0600006
292,0.3800003
293,0.6400001
294,0.44000024
295,0.40000027
296,-0.059999347
297,0.6500001
298,0.44000024
299,0.3800003
300,0.3700003
301,0.58000016
302,0.50000024
303,0.41000026
304,0.22000045
305,0.50000024
306,0.68000007
307,0.60000014
308,0.39000028
309,0.41000026
310,0.5100002
311,0.45000023
312,0.4800002
313,0.50000024
314,0.5200002
315,0.40000027
316,0.3600003
317,0.5400002
318,0.6600001
319,0.20000046
320,0.3600003
321,0.5200002
322,0.5200002
323,0.43000025
324,0.6200001
325,0.43000025
326,0.60000014
327,0.3600003
328,0.60000014
329,0.5600002
330,0.32000035
331,0.5500002
332,0.08000058
333,0.35000032
334,0.58000016
335,0.31000036
336,0.6200001
337,0.68000007
338,0.4800002
339,0.5100002
340,0.4700002
341,0.60000014
342,0.6700001
343,0.5100002
344,0.33000034
345,0.5500002
346,0.5600002
347,0.5300002
348,0.59000015
349,0.42000026
350,0.34000033
351,0.44000024
352,0.12000054
353,0.40000027
354,0.41000026
355,0.6600001
356,0.50000024
357,0.5500002
358,0.6500001
359,0.40000027
360,0.5200002
361,0.43000025
362,0.60000014
363,0.61000013
364,0.6400001
365,0.5700002
366,0.5700002
367,0.58000016
368,0.5700002
369,0.45000023
370,0.5100002
371,0.50000024
372,0.10000056
373,0.5300002
374,0.46000022
375,0.6200001
376,0.35000032
377,0.2800004
378,0.4900002
379,0.5600002
380,0.6500001
381,0.4800002
382,0.4800002
383,0.4900002
384,0.5400002
385,0.6500001
386,0.58000016
387,0.5700002
388,0.22000045
389,0.5700002
390,0.32000035
391,0.4700002
392,0.6700001
393,0.4800002
394,0.5700002
395,0.5100002
396,0.6700001
397,0.61000013
398,0.40000027
399,0.39000028
400,0.6600001
401,0.6200001
402,0.5200002
403,0.4800002
404,0.45000023
405,0.46000022
406,0.42000026
407,0.5400002
408,0.3600003
409,0.4900002
410,0.5100002
411,0.39000028
412,0.5100002
413,0.6500001
414,0.5500002
415,0.50000024
416,0.60000014
417,0.77
418,0.5100002
419,0.4900002
420,0.6400001
421,0.4700002
422,0.58000016
423,0.59000015
424,0.42000026
425,0.5700002
426,0.71000004
427,0.5100002
428,0.50000024
429,0.5500002
430,0.5600002
431,0.60000014
432,0.3600003
433,0.60000014
434,0.5600002
435,0.5400002
436,0.6700001
437,0.59000015
438,0.59000015
439,0.39000028
440,0.5400002
441,0.5700002
442,0.22000045
443,0.70000005
444,0.60000014
445,0.32000035
446,0.20000046
447,0.60000014
448,0.5500002
449,0.5600002
450,0.5600002
451,0.68000007
452,0.44000024
453,0.5100002
454,0.41000026
455,0.44000024
456,0.58000016
457,0.58000016
458,0.5100002
459,0.59000015
460,0.6400001
461,0.35000032
462,0.41000026
463,0.68000007
464,0.58000016
465,0.6500001
466,0.45000023
467,0.2600004
468,0.6500001
469,0.24000043
470,0.44000024
471,0.31000036
472,0.6400001
473,0.71000004
474,0.2600004
475,0.6400001
476,0.5600002
477,0.60000014
478,0.5700002
479,0.58000016
480,0.6600001
481,0.5700002
482,0.45000023
483,0.5400002
484,0.5200002
485,0.45000023
486,0.5600002
487,0.6700001
488,0.59000015
489,0.6500001
490,0.43000025
491,0.6200001
492,0.4800002
493,0.6700001
494,0.6300001
495,0.46000022
496,0.42000026
497,0.40000027
498,0.6600001
499,0.46000022
500,0.41000026
501,0.5600002
502,0.68000007
503,0.6200001
504,0.6600001
505,0.5200002
506,0.5200002
507,0.61000013
508,0.59000015
509,0.45000023
510,0.6300001
511,0.4900002
512,0.5300002
513,0.6200001
514,0.5500002
515,0.5300002
516,0.71000004
517,0.73
518,0.5400002
519,0.6300001
520,0.50000024
521,0.5600002
522,0.69000006
523,0.61000013
524,0.5400002
525,0.5500002
526,0.6300001
527,0.69000006
528,0.6700001
529,0.5300002
530,0.68000007
531,0.6400001
532,0.58000016
533,0.5400002
534,0.5100002
535,0.61000013
536,0.71000004
537,0.5400002
538,0.61000013
539,0.5600002
540,0.5600002
541,0.6600001
542,0.41000026
543,0.4700002
544,0.6200001
545,0.6300001
546,0.5300002
547,0.5400002
548,0.6700001
549,0.50000024
550,0.5300002
551,0.6200001
552,0.68000007
553,0.6300001
554,0.68000007
555,0.60000014
556,0.60000014
557,0.61000013
558,0.6700001
559,0.45000023
560,0.6700001
561,0.60000014
562,0.6400001
563,0.50000024
564,0.5700002
565,0.70000005
566,0.39000028
567,0.72
568,0.6300001
569,0.5200002
570,0.6400001
571,0.70000005
572,0.58000016
573,0.6400001
574,0.69000006
575,0.5200002
576,0.70000005
577,0.6500001
578,0.5300002
579,0.59000015
580,0.68000007
581,0.72
582,0.60000014
583,0.58000016
584,0.76
585,0.60000014
586,0.5500002
587,0.6700001
588,0.4800002
589,0.6700001
590,0.71000004
591,0.5500002
592,0.6600001
593,0.5600002
594,0.6700001
595,0.6200001
596,0.5600002
597,0.61000013
598,0.68000007
599,0.5400002
600,0.6200001
601,0.60000014
602,0.58000016
603,0.59000015
604,0.75
605,0.6500001
606,0.6300001
607,0.70000005
608,0.6200001
609,0.68000007
610,0.6300001
611,0.58000016
612,0.5200002
613,0.6600001
614,0.50000024
615,0.74
616,0.59000015
617,0.6400001
618,0.59000015
619,0.69000006
620,0.39000028
621,0.69000006
622,0.74
623,0.6700001
624,0.76
625,0.6600001
626,0.3700003
627,0.43000025
628,0.58000016
629,0.70000005
630,0.61000013
631,0.71000004
632,0.70000005
633,0.71000004
634,0.58000016
635,0.61000013
636,0.69000006
637,0.68000007
638,0.71000004
639,0.6200001
640,0.60000014
641,0.6400001
642,0.70000005
643,0.5100002
644,0.6600001
645,0.6500001
646,0.4700002
647,0.6500001
648,0.6300001
649,0.6500001
650,0.68000007
651,0.5700002
652,0.69000006
653,0.60000014
654,0.71000004
655,0.6200001
656,0.5200002
657,0.71000004
658,0.5700002
659,0.59000015
660,0.75
661,0.6400001
662,0.71000004
663,0.72
664,0.70000005
665,0.6200001
666,0.73
667,0.5600002
668,0.6700001
669,0.6400001
670,0.68000007
671,0.5500002
672,0.69000006
673,0.6400001
674,0.61000013
675,0.72
676,0.68000007
677,0.6300001
678,0.77
679,0.59000015
680,0.6600001
681,0.5400002
682,0.58000016
683,0.59000015
684,0.69000006
685,0.68000007
686,0.58000016
687,0.60000014
688,0.74
689,0.75
690,0.6300001
691,0.6500001
692,0.74
693,0.74
694,0.70000005
695,0.6600001
696,0.74
697,0.68000007
698,0.69000006
699,0.5500002
700,0.6300001
701,0.61000013
702,0.59000015
703,0.5500002
704,0.6500001
705,0.72
706,0.6300001
707,0.6700001
708,0.6400001
709,0.61000013
710,0.70000005
711,0.73
712,0.4700002
713,0.72
714,0.70000005
715,0.6700001
716,0.6400001
717,0.58000016
718,0.59000015
719,0.60000014
720,0.70000005
721,0.6500001
722,0.6200001
723,0.73
724,0.69000006
725,0.6400001
726,0.6500001
727,0.6700001
728,0.70000005
729,0.6200001
730,0.68000007
731,0.69000006
732,0.77
733,0.6200001
734,0.68000007
735,0.6600001
736,0.5400002
737,0.6200001
738,0.6500001
739,0.75
740,0.78
741,0.71000004
742,0.6600001
743,0.6700001
744,0.69000006
745,0.68000007
746,0.6500001
747,0.71000004
748,0.71000004
749,0.76
750,0.68000007
751,0.6200001
752,0.73
753,0.71000004
754,0.6700001
755,0.68000007
756,0.72
757,0.59000015
758,0.6300001
759,0.61000013
760,0.68000007
761,0.74
762,0.5300002
763,0.6700001
764,0.70000005
765,0.74
766,0.70000005
767,0.70000005
768,0.6400001
769,0.4900002
770,0.6200001
771,0.6400001
772,0.5600002
773,0.74
774,0.73
775,0.70000005
776,0.71000004
777,0.70000005
778,0.58000016
779,0.60000014
780,0.6500001
781,0.5700002
782,0.60000014
783,0.6500001
784,0.6200001
785,0.6600001
786,0.6300001
787,0.75
788,0.6400001
789,0.69000006
790,0.6300001
791,0.73
792,0.71000004
793,0.6400001
794,0.73
795,0.6600001
796,0.6600001
797,0.70000005
798,0.74
799,0.6700001
800,0.6200001
801,0.6700001
802,0.6700001
803,0.71000004
804,0.74
805,0.6600001
806,0.73
807,0.72
808,0.70000005
809,0.70000005
810,0.6400001
811,0.6200001
812,0.73
813,0.71000004
814,0.72
815,0.6300001
816,0.76
817,0.6400001
818,0.70000005
819,0.58000016
820,0.75
821,0.76
822,0.5500002
823,0.70000005
824,0.5500002
825,0.6400001
826,0.61000013
827,0.76
828,0.75
829,0.70000005
830,0.78
831,0.76
832,0.72
833,0.59000015
834,0.75
835,0.5400002
836,0.71000004
837,0.74
838,0.71000004
839,0.69000006
840,0.71000004
841,0.76
842,0.69000006
843,0.5700002
844,0.60000014
845,0.6600001
846,0.6400001
847,0.73
848,0.71000004
849,0.6300001
850,0.68000007
851,0.75
852,0.6200001
853,0.72
854,0.6400001
855,0.6300001
856,0.75
857,0.6500001
858,0.73
859,0.70000005
860,0.6700001
861,0.71000004
862,0.6300001
863,0.72
864,0.68000007
865,0.74
866,0.70000005
867,0.76
868,0.75
869,0.6600001
870,0.72
871,0.61000013
872,0.68000007
873,0.70000005
874,0.6400001
875,0.73
876,0.6300001
877,0.61000013
878,0.59000015
879,0.77
880,0.68000007
881,0.6200001
882,0.6700001
883,0.75
884,0.73
885,0.69000006
886,0.76
887,0.6300001
888,0.75
889,0.69000006
890,0.6600001
891,0.59000015
892,0.59000015
893,0.68000007
894,0.6600001
895,0.68000007
896,0.72
897,0.76
898,0.6400001
899,0.72
900,0.70000005
901,0.6400001
902,0.76
903,0.76
904,0.71000004
905,0.72
906,0.6600001
907,0.6200001
908,0.6600001
909,0.6500001
910,0.71000004
911,0.74
912,0.70000005
913,0.6300001
914,0.74
915,0.71000004
916,0.75
917,0.74
918,0.6300001
919,0.69000006
920,0.5600002
921,0.6700001
922,0.6700001
923,0.71000004
924,0.72
925,0.76
926,0.70000005
927,0.5100002
928,0.3700003
929,0.70000005
930,0.6600001
931,0.5600002
932,0.6200001
933,0.73
934,0.73
935,0.75
936,0.6400001
937,0.78999996
938,0.72
939,0.59000015
940,0.68000007
941,0.73
942,0.69000006
943,0.69000006
944,0.72
945,0.77
946,0.6600001
947,0.6700001
948,0.6200001
949,0.70000005
950,0.76
951,0.71000004
952,0.6500001
953,0.74
954,0.6300001
955,0.75
956,0.73
957,0.74
958,0.6700001
959,0.50000024
960,0.6600001
961,0.6700001
962,0.74
963,0.72
964,0.75
965,0.76
966,0.6700001
967,0.75
968,0.69000006
969,0.70000005
970,0.71000004
971,0.72
972,0.71000004
973,0.58000016
974,0.76
975,0.72
976,0.6600001
977,0.73
978,0.71000004
979,0.72
980,0.69000006
981,0.6700001
982,0.6600001
983,0.72
984,0.6400001
985,0.6700001
986,0.68000007
987,0.69000006
988,0.68000007
989,0.6700001
990,0.70000005
991,0.70000005
992,0.59000015
993,0.5300002
994,0.72
995,0.6200001
996,0.72
997,0.74
998,0.75
999,0.75
1000,0.68000007
1001,0.6500001
1002,0.6700001
1003,0.69000006
1004,0.70000005
1005,0.75
1006,0.73
1007,0.61000013
1008,0.69000006
1009,0.71000004
1010,0.69000006
1011,0.70000005
1012,0.69000006
1013,0.70000005
1014,0.72
1015,0.75
1016,0.6600001
1017,0.75
1018,0.74
1019,0.6700001
1020,0.58000016
1021,0.74
1022,0.70000005
1023,0.70000005
1024,0.69000006
1025,0.76
1026,0.74
1027,0.77
1028,0.78
1029,0.70000005
1030,0.6700001
1031,0.71000004
1032,0.76
1033,0.6500001
1034,0.70000005
1035,0.72
1036,0.68000007
1037,0.58000016
1038,0.70000005
1039,0.73
1040,0.6400001
1041,0.70000005
1042,0.77
1043,0.72
1044,0.6600001
1045,0.72
1046,0.73
1047,0.75
1048,0.72
1049,0.75
1050,0.78
1051,0.74
1052,0.6600001
1053,0.68000007
1054,0.74
1055,0.6500001
1056,0.75
1057,0.70000005
1058,0.75
1059,0.76
1060,0.74
1061,0.6400001
1062,0.6400001
1063,0.77
1064,0.73
1065,0.73
1066,0.73
1067,0.6500001
1068,0.60000014
1069,0.70000005
1070,0.68000007
1071,0.68000007
1072,0.6700001
1073,0.71000004
1074,0.6700001
1075,0.6600001
1076,0.71000004
1077,0.6300001
1078,0.6400001
1079,0.75
1080,0.6700001
1081,0.71000004
1082,0.77
1083,0.70000005
1084,0.6400001
1085,0.76
1086,0.60000014
1087,0.73
1088,0.75
1089,0.75
1090,0.72
1091,0.72
1092,0.72
1093,0.76
1094,0.73
1095,0.6700001
1096,0.74
1097,0.77
1098,0.78999996
1099,0.73
1100,0.6500001
1101,0.68000007
1102,0.69000006
1103,0.71000004
1104,0.73
1105,0.78
1106,0.6300001
1107,0.70000005
1108,0.74
1109,0.74
1110,0.72
1111,0.6700001
1112,0.75
1113,0.70000005
1114,0.6700001
1115,0.73
1116,0.76
1117,0.6500001
1118,0.6700001
1119,0.6600001
1120,0.70000005
1121,0.6700001
1122,0.76
1123,0.73
1124,0.73
1125,0.6400001
1126,0.71000004
1127,0.75
1128,0.6600001
1129,0.78999996
1130,0.72
1131,0.69000006
1132,0.71000004
1133,0.6700001
1134,0.69000006
1135,0.76
1136,0.6600001
1137,0.70000005
1138,0.5500002
1139,0.5300002
1140,0.74
1141,0.69000006
1142,0.78999996
1143,0.76
1144,0.68000007
1145,0.69000006
1146,0.78
1147,0.74
1148,0.76
1149,0.77
1150,0.74
1151,0.69000006
1152,0.73
1153,0.6200001
1154,0.73
1155,0.75
1156,0.72
1157,0.6400001
1158,0.69000006
1159,0.6200001
1160,0.72
1161,0.70000005
1162,0.73
1163,0.76
1164,0.73
1165,0.73
1166,0.6300001
1167,0.78
1168,0.68000007
1169,0.71000004
1170,0.69000006
1171,0.75
1172,0.76
1173,0.69000006
1174,0.69000006
1175,0.72
1176,0.71000004
1177,0.6300001
1178,0.69000006
1179,0.73
1180,0.6700001
1181,0.76
1182,0.76
1183,0.71000004
1184,0.69000006
1185,0.77
1186,0.73
1187,0.72
1188,0.73
1189,0.76
1190,0.77
1191,0.6700001
1192,0.68000007
1193,0.69000006
1194,0.69000006
1195,0.77
1196,0.69000006
1197,0.68000007
1198,0.6600001
1199,0.75
1200,0.75
1201,0.70000005
1202,0.71000004
1203,0.6500001
1204,0.70000005
1205,0.77
1206,0.69000006
1207,0.78999996
1208,0.76
1209,0.77
1210,0.70000005
1211,0.72
1212,0.76
1213,0.74
1214,0.6400001
1215,0.6700001
1216,0.70000005
1217,0.73
1218,0.71000004
1219,0.70000005
1220,0.75
1221,0.74
1222,0.73
1223,0.74
1224,0.6300001
1225,0.72
1226,0.70000005
1227,0.70000005
1228,0.76
1229,0.70000005
1230,0.71000004
1231,0.73
1232,0.69000006
1233,0.77
1234,0.70000005
1235,0.72
1236,0.75
1237,0.74
1238,0.6700001
1239,0.75
1240,0.77
1241,0.76
1242,0.74
1243,0.6300001
1244,0.6200001
1245,0.73
1246,0.61000013
1247,0.78999996
1248,0.72
1249,0.71000004
1250,0.75
1251,0.75
1252,0.73
1253,0.68000007
1254,0.6200001
1255,0.69000006
1256,0.72
1257,0.74
1258,0.71000004
1259,0.6600001
1260,0.74
1261,0.74
1262,0.68000007
1263,0.68000007
1264,0.71000004
1265,0.6200001
1266,0.72
1267,0.77
1268,0.71000004
1269,0.77
1270,0.41000026
1271,0.69000006
1272,0.73
1273,0.69000006
1274,0.74
1275,0.58000016
1276,0.68000007
1277,0.76
1278,0.6400001
1279,0.6500001
1280,0.6400001
1281,0.74
1282,0.81
1283,0.75
1284,0.70000005
1285,0.73
1286,0.74
1287,0.6600001
1288,0.74
1289,0.76
1290,0.74
1291,0.70000005
1292,0.76
1293,0.79999995
1294,0.72
1295,0.71000004
1296,0.73
1297,0.75
1298,0.75
1299,0.74
1300,0.75
1301,0.6400001
1302,0.68000007
1303,0.73
1304,0.6300001
1305,0.6500001
1306,0.72
1307,0.79999995
1308,0.75
1309,0.71000004
1310,0.70000005
1311,0.75
1312,0.70000005
1313,0.70000005
1314,0.74
1315,0.68000007
1316,0.74
1317,0.77
1318,0.6700001
1319,0.76
1320,0.6700001
1321,0.74
1322,0.6500001
1323,0.75
1324,0.78999996
1325,0.76
1326,0.6700001
1327,0.74
1328,0.72
1329,0.6300001
1330,0.74
1331,0.77
1332,0.4900002
1333,0.78999996
1334,0.73
1335,0.74
1336,0.70000005
1337,0.75
1338,0.73
1339,0.74
1340,0.71000004
1341,0.6700001
1342,0.73
1343,0.74
1344,0.70000005
1345,0.75
1346,0.6500001
1347,0.68000007
1348,0.75
1349,0.77
1350,0.70000005
1351,0.76
1352,0.75
1353,0.70000005
1354,0.70000005
1355,0.70000005
1356,0.70000005
1357,0.75
1358,0.78
1359,0.68000007
1360,0.71000004
1361,0.78
1362,0.78
1363,0.68000007
1364,0.71000004
1365,0.78999996
1366,0.75
1367,0.72
1368,0.74
1369,0.77
1370,0.77
1371,0.69000006
1372,0.78
1373,0.70000005
1374,0.76
1375,0.72
1376,0.70000005
1377,0.6500001
1378,0.72
1379,0.71000004
1380,0.6700001
1381,0.78
1382,0.72
1383,0.73
1384,0.76
1385,0.69000006
1386,0.77
1387,0.77
1388,0.76
1389,0.73
1390,0.72
1391,0.6700001
1392,0.75
1393,0.77
1394,0.72
1395,0.69000006
1396,0.72
1397,0.75
1398,0.78
1399,0.6600001
1400,0.72
1401,0.74
1402,0.72
1403,0.72
1404,0.77
1405,0.76
1406,0.6200001
1407,0.78
1408,0.68000007
1409,0.71000004
1410,0.70000005
1411,0.76
1412,0.74
1413,0.6700001
1414,0.70000005
1415,0.71000004
1416,0.75
1417,0.69000006
1418,0.73
1419,0.77
1420,0.6700001
1421,0.73
1422,0.78
1423,0.73
1424,0.76
1425,0.77
1426,0.70000005
1427,0.70000005
1428,0.74
1429,0.73
1430,0.73
1431,0.6700001
1432,0.76
1433,0.71000004
1434,0.78
1435,0.61000013
1436,0.71000004
1437,0.69000006
1438,0.6700001
1439,0.73
1440,0.74
1441,0.69000006
1442,0.73
1443,0.81
1444,0.6600001
1445,0.4800002
1446,0.68000007
1447,0.69000006
1448,0.72
1449,0.72
1450,0.76
1451,0.72
1452,0.73
1453,0.71000004
1454,0.72
1455,0.74
1456,0.69000006
1457,0.76
1458,0.76
1459,0.68000007
1460,0.71000004
1461,0.68000007
1462,0.75
1463,0.74
1464,0.72
1465,0.75
1466,0.6600001
1467,0.78
1468,0.76
1469,0.72
1470,0.74
1471,0.6600001
1472,0.78
1473,0.6400001
1474,0.74
1475,0.74
1476,0.77
1477,0.76
1478,0.76
1479,0.68000007
1480,0.68000007
1481,0.73
1482,0.78
1483,0.76
1484,0.70000005
1485,0.68000007
1486,0.73
1487,0.72
1488,0.6700001
1489,0.6200001
1490,0.71000004
1491,0.74
1492,0.70000005
1493,0.79999995
1494,0.74
1495,0.75
1496,0.75
1497,0.71000004
1498,0.76
1499,0.77
1500,0.72
1501,0.76
1502,0.70000005
1503,0.71000004
1504,0.76
1505,0.73
1506,0.72
1507,0.74
1508,0.73
1509,0.79999995
1510,0.70000005
1511,0.75
1512,0.75
1513,0.79999995
1514,0.74
1515,0.72
1516,0.81
1517,0.78
1518,0.78
1519,0.6700001
1520,0.75
1521,0.72
1522,0.77
1523,0.6600001
1524,0.69000006
1525,0.75
1526,0.71000004
1527,0.77
1528,0.78999996
1529,0.73
1530,0.72
1531,0.74
1532,0.74
1533,0.6700001
1534,0.73
1535,0.78999996
1536,0.6700001
1537,0.75
1538,0.77
1539,0.72
1540,0.6700001
1541,0.61000013
1542,0.74
1543,0.73
1544,0.70000005
1545,0.75
1546,0.76
1547,0.6600001
1548,0.71000004
1549,0.76
1550,0.75
1551,0.71000004
1552,0.74
1553,0.72
1554,0.73
1555,0.76
1556,0.76
1557,0.73
1558,0.75
1559,0.75
1560,0.72
1561,0.79999995
1562,0.76
1563,0.68000007
1564,0.74
1565,0.69000006
1566,0.72
1567,0.72
1568,0.73
1569,0.69000006
1570,0.78999996
1571,0.70000005
1572,0.69000006
1573,0.70000005
1574,0.73
1575,0.72
1576,0.73
1577,0.78
1578,0.68000007
1579,0.76
1580,0.78
1581,0.76
1582,0.6400001
1583,0.69000006
1584,0.76
1585,0.75
1586,0.74
1587,0.73
1588,0.75
1589,0.74
1590,0.69000006
1591,0.78999996
1592,0.69000006
1593,0.75
1594,0.68000007
1595,0.71000004
1596,0.78999996
1597,0.68000007
1598,0.70000005
1599,0.79999995
1600,0.75
1601,0.71000004
1602,0.72
1603,0.76
1604,0.75
1605,0.72
1606,0.78
1607,0.78
1608,0.74
1609,0.78999996
1610,0.73
1611,0.72
1612,0.73
1613,0.78
1614,0.79999995
1615,0.6400001
1616,0.71000004
1617,0.74
1618,0.77
1619,0.76
1620,0.6400001
1621,0.6600001
1622,0.71000004
1623,0.76
1624,0.69000006
1625,0.77
1626,0.77
1627,0.6400001
1628,0.76
1629,0.70000005
1630,0.71000004
1631,0.75
1632,0.73
1633,0.70000005
1634,0.76
1635,0.74
1636,0.76
1637,0.69000006
1638,0.73
1639,0.76
1640,0.77
1641,0.6500001
1642,0.78999996
1643,0.78
1644,0.6600001
1645,0.78999996
1646,0.70000005
1647,0.6300001
1648,0.75
1649,0.73
1650,0.6600001
1651,0.74
1652,0.76
1653,0.74
1654,0.76
1655,0.74
1656,0.6400001
1657,0.70000005
1658,0.76
1659,0.78999996
1660,0.73
1661,0.68000007
1662,0.77
1663,0.69000006
1664,0.76
1665,0.74
1666,0.71000004
1667,0.69000006
1668,0.69000006
1669,0.78999996
1670,0.78
1671,0.78999996
1672,0.79999995
1673,0.69000006
1674,0.75
1675,0.68000007
1676,0.74
1677,0.71000004
1678,0.5100002
1679,0.73
1680,0.73
1681,0.76
1682,0.75
1683,0.79999995
1684,0.70000005
1685,0.70000005
1686,0.81
1687,0.69000006
1688,0.74
1689,0.77
1690,0.73
1691,0.73
1692,0.78
1693,0.72
1694,0.75
1695,0.6500001
1696,0.75
1697,0.72
1698,0.78999996
1699,0.77
1700,0.73
1701,0.75
1702,0.78
1703,0.69000006
1704,0.76
1705,0.71000004
1706,0.71000004
1707,0.6700001
1708,0.75
1709,0.74
1710,0.73
1711,0.73
1712,0.72
1713,0.74
1714,0.76
1715,0.72
1716,0.76
1717,0.73
1718,0.69000006
1719,0.75
1720,0.71000004
1721,0.78
1722,0.77
1723,0.78
1724,0.70000005
1725,0.61000013
1726,0.75
1727,0.6600001
1728,0.76
1729,0.68000007
1730,0.69000006
1731,0.70000005
1732,0.73
1733,0.73
1734,0.60000014
1735,0.74
1736,0.74
1737,0.79999995
1738,0.74
1739,0.75
1740,0.68000007
1741,0.77
1742,0.75
1743,0.73
1744,0.75
1745,0.74
1746,0.77
1747,0.76
1748,0.76
1749,0.72
1750,0.6600001
1751,0.73
1752,0.78
1753,0.78999996
1754,0.76
1755,0.74
1756,0.78999996
1757,0.74
1758,0.71000004
1759,0.69000006
1760,0.74
1761,0.72
1762,0.72
1763,0.74
1764,0.69000006
1765,0.6500001
1766,0.73
1767,0.6600001
1768,0.74
1769,0.81
1770,0.75
1771,0.77
1772,0.77
1773,0.70000005
1774,0.76
1775,0.78999996
1776,0.75
1777,0.74
1778,0.6600001
1779,0.77
1780,0.76
